"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"21 Dec 2010","Pound Sterling","GBPGHS","2.2324","2.2717","2.2521"
"20 Dec 2010","Pound Sterling","GBPGHS","2.2332","2.2717","2.2525"
"17 Dec 2010","Pound Sterling","GBPGHS","2.2419","2.2769","2.2594"
"16 Dec 2010","Pound Sterling","GBPGHS","2.2340","2.2690","2.2515"
"15 Dec 2010","Pound Sterling","GBPGHS","2.2531","2.2888","2.2710"
"14 Dec 2010","Pound Sterling","GBPGHS","2.2728","2.3075","2.2902"
"13 Dec 2010","Pound Sterling","GBPGHS","2.2565","2.2907","2.2736"
"10 Dec 2010","Pound Sterling","GBPGHS","2.2596","2.2939","2.2768"
"09 Dec 2010","Pound Sterling","GBPGHS","2.2571","2.2904","2.2738"
"08 Dec 2010","Pound Sterling","GBPGHS","2.2446","2.2779","2.2613"
"07 Dec 2010","Pound Sterling","GBPGHS","2.2544","2.2879","2.2712"
"06 Dec 2010","Pound Sterling","GBPGHS","2.2457","2.2790","2.2624"
"02 Dec 2010","Pound Sterling","GBPGHS","2.2315","2.2649","2.2482"
"01 Dec 2010","Pound Sterling","GBPGHS","2.2228","2.2557","2.2393"
"30 Nov 2010","Pound Sterling","GBPGHS","2.2204","2.2528","2.2366"
"29 Nov 2010","Pound Sterling","GBPGHS","2.2284","2.2610","2.2447"
"26 Nov 2010","Pound Sterling","GBPGHS","2.2429","2.2701","2.2565"
"25 Nov 2010","Pound Sterling","GBPGHS","2.2486","2.2802","2.2644"
"24 Nov 2010","Pound Sterling","GBPGHS","2.2500","2.2814","2.2657"
"23 Nov 2010","Pound Sterling","GBPGHS","2.2703","2.3017","2.2860"
"22 Nov 2010","Pound Sterling","GBPGHS","2.2847","2.3162","2.3005"
"19 Nov 2010","Pound Sterling","GBPGHS","2.2845","2.3174","2.3010"
"18 Nov 2010","Pound Sterling","GBPGHS","2.2685","2.2991","2.2838"
"17 Nov 2010","Pound Sterling","GBPGHS","2.2596","2.2904","2.2750"
"15 Nov 2010","Pound Sterling","GBPGHS","2.2863","2.3167","2.3015"
"12 Nov 2010","Pound Sterling","GBPGHS","2.2839","2.3146","2.2993"
"11 Nov 2010","Pound Sterling","GBPGHS","2.2988","2.3289","2.3139"
"10 Nov 2010","Pound Sterling","GBPGHS","2.2753","2.3056","2.2905"
"09 Nov 2010","Pound Sterling","GBPGHS","2.2910","2.3210","2.3060"
"08 Nov 2010","Pound Sterling","GBPGHS","2.2986","2.3287","2.3137"
"05 Nov 2010","Pound Sterling","GBPGHS","2.3079","2.3383","2.3231"
"04 Nov 2010","Pound Sterling","GBPGHS","2.2926","2.3231","2.3079"
"03 Nov 2010","Pound Sterling","GBPGHS","2.2789","2.3050","2.2920"
"02 Nov 2010","Pound Sterling","GBPGHS","2.2818","2.3077","2.2948"
"01 Nov 2010","Pound Sterling","GBPGHS","2.2885","2.3101","2.2993"
"29 Oct 2010","Pound Sterling","GBPGHS","2.2595","2.2895","2.2745"
"28 Oct 2010","Pound Sterling","GBPGHS","2.2417","2.2713","2.2565"
"27 Oct 2010","Pound Sterling","GBPGHS","2.2448","2.2747","2.2598"
"26 Oct 2010","Pound Sterling","GBPGHS","2.2424","2.2720","2.2572"
"25 Oct 2010","Pound Sterling","GBPGHS","2.2368","2.2667","2.2518"
"22 Oct 2010","Pound Sterling","GBPGHS","2.2370","2.2583","2.2477"
"21 Oct 2010","Pound Sterling","GBPGHS","2.2362","2.2671","2.2517"
"20 Oct 2010","Pound Sterling","GBPGHS","2.2371","2.2679","2.2525"
"19 Oct 2010","Pound Sterling","GBPGHS","2.2511","2.2827","2.2669"
"18 Oct 2010","Pound Sterling","GBPGHS","2.2509","2.2820","2.2665"
"15 Oct 2010","Pound Sterling","GBPGHS","2.2800","2.3119","2.2960"
"14 Oct 2010","Pound Sterling","GBPGHS","2.2803","2.3123","2.2963"
"13 Oct 2010","Pound Sterling","GBPGHS","2.2536","2.2864","2.2700"
"12 Oct 2010","Pound Sterling","GBPGHS","2.2492","2.2805","2.2649"
"11 Oct 2010","Pound Sterling","GBPGHS","2.2483","2.2935","2.2709"
"08 Oct 2010","Pound Sterling","GBPGHS","2.2509","2.2822","2.2666"
"07 Oct 2010","Pound Sterling","GBPGHS","2.2629","2.2901","2.2765"
"06 Oct 2010","Pound Sterling","GBPGHS","2.2618","2.2873","2.2746"
"05 Oct 2010","Pound Sterling","GBPGHS","2.2540","2.2810","2.2675"
"04 Oct 2010","Pound Sterling","GBPGHS","2.2466","2.2729","2.2598"
"01 Oct 2010","Pound Sterling","GBPGHS","2.2468","2.2733","2.2601"
"30 Sep 2010","Pound Sterling","GBPGHS","2.2554","2.2868","2.2711"
"29 Sep 2010","Pound Sterling","GBPGHS","2.2507","2.2814","2.2661"
"28 Sep 2010","Pound Sterling","GBPGHS","2.2469","2.2777","2.2623"
"27 Sep 2010","Pound Sterling","GBPGHS","2.2508","2.2821","2.2665"
"24 Sep 2010","Pound Sterling","GBPGHS","2.2306","2.2613","2.2460"
"23 Sep 2010","Pound Sterling","GBPGHS","2.2276","2.2580","2.2428"
"22 Sep 2010","Pound Sterling","GBPGHS","2.2315","2.2620","2.2468"
"20 Sep 2010","Pound Sterling","GBPGHS","2.2285","2.2591","2.2438"
"17 Sep 2010","Pound Sterling","GBPGHS","2.2372","2.2682","2.2527"
"16 Sep 2010","Pound Sterling","GBPGHS","2.2223","2.2529","2.2376"
"15 Sep 2010","Pound Sterling","GBPGHS","2.2107","2.2412","2.2260"
"14 Sep 2010","Pound Sterling","GBPGHS","2.1919","2.2223","2.2071"
"13 Sep 2010","Pound Sterling","GBPGHS","2.2034","2.2342","2.2188"
"09 Sep 2010","Pound Sterling","GBPGHS","2.1941","2.2243","2.2092"
"08 Sep 2010","Pound Sterling","GBPGHS","2.2024","2.2324","2.2174"
"07 Sep 2010","Pound Sterling","GBPGHS","2.1874","2.2175","2.2025"
"06 Sep 2010","Pound Sterling","GBPGHS","2.1988","2.2293","2.2141"
"03 Sep 2010","Pound Sterling","GBPGHS","2.1970","2.2275","2.2123"
"02 Sep 2010","Pound Sterling","GBPGHS","2.1918","2.2218","2.2068"
"01 Sep 2010","Pound Sterling","GBPGHS","2.1932","2.2237","2.2085"
"31 Aug 2010","Pound Sterling","GBPGHS","2.1939","2.2241","2.2090"
"30 Aug 2010","Pound Sterling","GBPGHS","2.2141","2.2450","2.2296"
"27 Aug 2010","Pound Sterling","GBPGHS","2.2083","2.2388","2.2236"
"26 Aug 2010","Pound Sterling","GBPGHS","2.2143","2.2450","2.2297"
"25 Aug 2010","Pound Sterling","GBPGHS","2.1981","2.2288","2.2135"
"24 Aug 2010","Pound Sterling","GBPGHS","2.1911","2.2217","2.2064"
"23 Aug 2010","Pound Sterling","GBPGHS","2.2200","2.2510","2.2355"
"20 Aug 2010","Pound Sterling","GBPGHS","2.2129","2.2444","2.2287"
"19 Aug 2010","Pound Sterling","GBPGHS","2.2102","2.2414","2.2258"
"18 Aug 2010","Pound Sterling","GBPGHS","2.2081","2.2397","2.2239"
"17 Aug 2010","Pound Sterling","GBPGHS","2.2296","2.2612","2.2454"
"16 Aug 2010","Pound Sterling","GBPGHS","2.2263","2.2573","2.2418"
"13 Aug 2010","Pound Sterling","GBPGHS","2.2272","2.2588","2.2430"
"12 Aug 2010","Pound Sterling","GBPGHS","2.2287","2.2584","2.2436"
"11 Aug 2010","Pound Sterling","GBPGHS","2.2447","2.2764","2.2606"
"10 Aug 2010","Pound Sterling","GBPGHS","2.2487","2.2802","2.2645"
"09 Aug 2010","Pound Sterling","GBPGHS","2.2707","2.3032","2.2870"
"06 Aug 2010","Pound Sterling","GBPGHS","2.2654","2.2964","2.2809"
"05 Aug 2010","Pound Sterling","GBPGHS","2.2576","2.2896","2.2736"
"04 Aug 2010","Pound Sterling","GBPGHS","2.2696","2.3019","2.2858"
"03 Aug 2010","Pound Sterling","GBPGHS","2.2717","2.3046","2.2882"
"02 Aug 2010","Pound Sterling","GBPGHS","2.2512","2.2839","2.2676"
"30 Jul 2010","Pound Sterling","GBPGHS","2.2268","2.2615","2.2442"
"29 Jul 2010","Pound Sterling","GBPGHS","2.2294","2.2645","2.2470"
"28 Jul 2010","Pound Sterling","GBPGHS","2.2212","2.2554","2.2383"
"27 Jul 2010","Pound Sterling","GBPGHS","2.2066","2.2409","2.2238"
"26 Jul 2010","Pound Sterling","GBPGHS","2.2060","2.2405","2.2233"
"23 Jul 2010","Pound Sterling","GBPGHS","2.1868","2.2208","2.2038"
"22 Jul 2010","Pound Sterling","GBPGHS","2.1674","2.2010","2.1842"
"21 Jul 2010","Pound Sterling","GBPGHS","2.1803","2.2135","2.1969"
"20 Jul 2010","Pound Sterling","GBPGHS","2.1717","2.2049","2.1883"
"19 Jul 2010","Pound Sterling","GBPGHS","2.1795","2.2127","2.1961"
"16 Jul 2010","Pound Sterling","GBPGHS","2.1929","2.2277","2.2103"
"15 Jul 2010","Pound Sterling","GBPGHS","2.1726","2.2068","2.1897"
"14 Jul 2010","Pound Sterling","GBPGHS","2.1671","2.1990","2.1831"
"13 Jul 2010","Pound Sterling","GBPGHS","2.1305","2.1618","2.1462"
"12 Jul 2010","Pound Sterling","GBPGHS","2.1260","2.1570","2.1415"
"09 Jul 2010","Pound Sterling","GBPGHS","2.1543","2.1853","2.1698"
"08 Jul 2010","Pound Sterling","GBPGHS","2.1518","2.1840","2.1679"
"07 Jul 2010","Pound Sterling","GBPGHS","2.1423","2.1727","2.1575"
"06 Jul 2010","Pound Sterling","GBPGHS","2.1528","2.1821","2.1675"
"05 Jul 2010","Pound Sterling","GBPGHS","2.1502","2.1800","2.1651"
"02 Jul 2010","Pound Sterling","GBPGHS","2.1407","2.1649","2.1528"
"30 Jun 2010","Pound Sterling","GBPGHS","2.1299","2.1600","2.1450"
"29 Jun 2010","Pound Sterling","GBPGHS","2.1315","2.1633","2.1474"
"28 Jun 2010","Pound Sterling","GBPGHS","2.1250","2.1546","2.1398"
"25 Jun 2010","Pound Sterling","GBPGHS","2.1108","2.1397","2.1253"
"24 Jun 2010","Pound Sterling","GBPGHS","2.1118","2.1418","2.1268"
"23 Jun 2010","Pound Sterling","GBPGHS","2.1014","2.1301","2.1158"
"22 Jun 2010","Pound Sterling","GBPGHS","2.0858","2.1127","2.0993"
"21 Jun 2010","Pound Sterling","GBPGHS","2.1007","2.1291","2.1149"
"18 Jun 2010","Pound Sterling","GBPGHS","2.0994","2.1280","2.1137"
"17 Jun 2010","Pound Sterling","GBPGHS","2.0726","2.1004","2.0865"
"16 Jun 2010","Pound Sterling","GBPGHS","2.0887","2.1166","2.1027"
"15 Jun 2010","Pound Sterling","GBPGHS","2.0820","2.1095","2.0958"
"14 Jun 2010","Pound Sterling","GBPGHS","2.0704","2.0977","2.0841"
"11 Jun 2010","Pound Sterling","GBPGHS","2.0743","2.1018","2.0881"
"10 Jun 2010","Pound Sterling","GBPGHS","2.0589","2.0850","2.0720"
"09 Jun 2010","Pound Sterling","GBPGHS","2.0436","2.0691","2.0564"
"08 Jun 2010","Pound Sterling","GBPGHS","2.0472","2.0726","2.0599"
"07 Jun 2010","Pound Sterling","GBPGHS","2.0363","2.0625","2.0494"
"04 Jun 2010","Pound Sterling","GBPGHS","2.0644","2.0903","2.0774"
"03 Jun 2010","Pound Sterling","GBPGHS","2.0771","2.1030","2.0901"
"02 Jun 2010","Pound Sterling","GBPGHS","2.0804","2.1057","2.0931"
"01 Jun 2010","Pound Sterling","GBPGHS","2.0415","2.0645","2.0530"
"31 May 2010","Pound Sterling","GBPGHS","2.0460","2.0704","2.0582"
"28 May 2010","Pound Sterling","GBPGHS","2.0567","2.0810","2.0689"
"27 May 2010","Pound Sterling","GBPGHS","2.0443","2.0685","2.0564"
"26 May 2010","Pound Sterling","GBPGHS","2.0304","2.0541","2.0423"
"24 May 2010","Pound Sterling","GBPGHS","2.0465","2.0700","2.0583"
"21 May 2010","Pound Sterling","GBPGHS","2.0313","2.0548","2.0431"
"20 May 2010","Pound Sterling","GBPGHS","2.0272","2.0510","2.0391"
"19 May 2010","Pound Sterling","GBPGHS","2.0206","2.0470","2.0338"
"18 May 2010","Pound Sterling","GBPGHS","2.0471","2.0739","2.0605"
"17 May 2010","Pound Sterling","GBPGHS","2.0369","2.0640","2.0505"
"14 May 2010","Pound Sterling","GBPGHS","2.0536","2.0794","2.0665"
"13 May 2010","Pound Sterling","GBPGHS","2.0923","2.1177","2.1050"
"12 May 2010","Pound Sterling","GBPGHS","2.1072","2.1330","2.1201"
"11 May 2010","Pound Sterling","GBPGHS","2.0961","2.1216","2.1089"
"10 May 2010","Pound Sterling","GBPGHS","2.1102","2.1367","2.1235"
"07 May 2010","Pound Sterling","GBPGHS","2.0803","2.1056","2.0930"
"06 May 2010","Pound Sterling","GBPGHS","2.1231","2.1495","2.1363"
"05 May 2010","Pound Sterling","GBPGHS","2.1402","2.1668","2.1535"
"04 May 2010","Pound Sterling","GBPGHS","2.1468","2.1741","2.1605"
"30 Apr 2010","Pound Sterling","GBPGHS","2.1687","2.1954","2.1821"
"29 Apr 2010","Pound Sterling","GBPGHS","2.1439","2.1705","2.1572"
"28 Apr 2010","Pound Sterling","GBPGHS","2.1499","2.1762","2.1631"
"27 Apr 2010","Pound Sterling","GBPGHS","2.1717","2.1996","2.1857"
"26 Apr 2010","Pound Sterling","GBPGHS","2.1836","2.2134","2.1985"
"23 Apr 2010","Pound Sterling","GBPGHS","2.1685","2.1981","2.1833"
"22 Apr 2010","Pound Sterling","GBPGHS","2.1810","2.2104","2.1957"
"21 Apr 2010","Pound Sterling","GBPGHS","2.1738","2.2031","2.1885"
"20 Apr 2010","Pound Sterling","GBPGHS","2.1687","2.1986","2.1837"
"19 Apr 2010","Pound Sterling","GBPGHS","2.1540","2.1832","2.1686"
"16 Apr 2010","Pound Sterling","GBPGHS","2.1816","2.2111","2.1964"
"15 Apr 2010","Pound Sterling","GBPGHS","2.1874","2.2172","2.2023"
"14 Apr 2010","Pound Sterling","GBPGHS","2.1797","2.2088","2.1943"
"13 Apr 2010","Pound Sterling","GBPGHS","2.1700","2.1992","2.1846"
"12 Apr 2010","Pound Sterling","GBPGHS","2.1832","2.2122","2.1977"
"09 Apr 2010","Pound Sterling","GBPGHS","2.1666","2.1977","2.1822"
"08 Apr 2010","Pound Sterling","GBPGHS","2.1437","2.1743","2.1590"
"07 Apr 2010","Pound Sterling","GBPGHS","2.1578","2.1888","2.1733"
"06 Apr 2010","Pound Sterling","GBPGHS","2.1452","2.1761","2.1607"
"01 Apr 2010","Pound Sterling","GBPGHS","2.1510","2.1829","2.1670"
"31 Mar 2010","Pound Sterling","GBPGHS","2.1310","2.1625","2.1468"
"30 Mar 2010","Pound Sterling","GBPGHS","2.1291","2.1607","2.1449"
"29 Mar 2010","Pound Sterling","GBPGHS","2.1202","2.1513","2.1358"
"26 Mar 2010","Pound Sterling","GBPGHS","2.0937","2.1256","2.1097"
"25 Mar 2010","Pound Sterling","GBPGHS","2.1137","2.1425","2.1281"
"24 Mar 2010","Pound Sterling","GBPGHS","2.1262","2.1542","2.1402"
"23 Mar 2010","Pound Sterling","GBPGHS","2.1307","2.1588","2.1448"
"22 Mar 2010","Pound Sterling","GBPGHS","2.1238","2.1523","2.1381"
"19 Mar 2010","Pound Sterling","GBPGHS","2.1509","2.1793","2.1651"
"18 Mar 2010","Pound Sterling","GBPGHS","2.1622","2.1913","2.1768"
"17 Mar 2010","Pound Sterling","GBPGHS","2.1584","2.1873","2.1729"
"16 Mar 2010","Pound Sterling","GBPGHS","2.1300","2.1597","2.1449"
"15 Mar 2010","Pound Sterling","GBPGHS","2.1458","2.1753","2.1606"
"12 Mar 2010","Pound Sterling","GBPGHS","2.1423","2.1717","2.1570"
"11 Mar 2010","Pound Sterling","GBPGHS","2.1248","2.1549","2.1399"
"10 Mar 2010","Pound Sterling","GBPGHS","2.1168","2.1469","2.1319"
"09 Mar 2010","Pound Sterling","GBPGHS","2.1300","2.1597","2.1449"
"05 Mar 2010","Pound Sterling","GBPGHS","2.1337","2.1634","2.1486"
"04 Mar 2010","Pound Sterling","GBPGHS","2.1348","2.1644","2.1496"
"03 Mar 2010","Pound Sterling","GBPGHS","2.1309","2.1604","2.1457"
"02 Mar 2010","Pound Sterling","GBPGHS","2.1148","2.1443","2.1296"
"01 Mar 2010","Pound Sterling","GBPGHS","2.1500","2.1803","2.1652"
"26 Feb 2010","Pound Sterling","GBPGHS","2.1658","2.1961","2.1810"
"25 Feb 2010","Pound Sterling","GBPGHS","2.1770","2.2061","2.1916"
"24 Feb 2010","Pound Sterling","GBPGHS","2.1922","2.2233","2.2078"
"23 Feb 2010","Pound Sterling","GBPGHS","2.2092","2.2403","2.2248"
"22 Feb 2010","Pound Sterling","GBPGHS","2.1966","2.2275","2.2121"
"19 Feb 2010","Pound Sterling","GBPGHS","2.1892","2.2203","2.2048"
"18 Feb 2010","Pound Sterling","GBPGHS","2.2186","2.2496","2.2341"
"17 Feb 2010","Pound Sterling","GBPGHS","2.2401","2.2712","2.2557"
"16 Feb 2010","Pound Sterling","GBPGHS","2.2315","2.2634","2.2475"
"15 Feb 2010","Pound Sterling","GBPGHS","2.2205","2.2520","2.2363"
"12 Feb 2010","Pound Sterling","GBPGHS","2.2299","2.2619","2.2459"
"11 Feb 2010","Pound Sterling","GBPGHS","2.2158","2.2470","2.2314"
"10 Feb 2010","Pound Sterling","GBPGHS","2.2250","2.2550","2.2400"
"09 Feb 2010","Pound Sterling","GBPGHS","2.2210","2.2517","2.2364"
"08 Feb 2010","Pound Sterling","GBPGHS","2.2105","2.2409","2.2257"
"05 Feb 2010","Pound Sterling","GBPGHS","2.2310","2.2619","2.2465"
"04 Feb 2010","Pound Sterling","GBPGHS","2.2561","2.2871","2.2716"
"03 Feb 2010","Pound Sterling","GBPGHS","2.2768","2.3079","2.2924"
"02 Feb 2010","Pound Sterling","GBPGHS","2.2613","2.2922","2.2768"
"01 Feb 2010","Pound Sterling","GBPGHS","2.2600","2.2907","2.2754"
"29 Jan 2010","Pound Sterling","GBPGHS","2.2870","2.3177","2.3024"
"28 Jan 2010","Pound Sterling","GBPGHS","2.3002","2.3311","2.3157"
"27 Jan 2010","Pound Sterling","GBPGHS","2.2885","2.3200","2.3043"
"26 Jan 2010","Pound Sterling","GBPGHS","2.3006","2.3318","2.3162"
"25 Jan 2010","Pound Sterling","GBPGHS","2.2864","2.3174","2.3019"
"22 Jan 2010","Pound Sterling","GBPGHS","2.3032","2.3361","2.3197"
"21 Jan 2010","Pound Sterling","GBPGHS","2.3035","2.3337","2.3186"
"20 Jan 2010","Pound Sterling","GBPGHS","2.3068","2.3385","2.3227"
"19 Jan 2010","Pound Sterling","GBPGHS","2.3316","2.3633","2.3475"
"18 Jan 2010","Pound Sterling","GBPGHS","2.3173","2.3498","2.3336"
"15 Jan 2010","Pound Sterling","GBPGHS","2.3190","2.3534","2.3362"
"14 Jan 2010","Pound Sterling","GBPGHS","2.3151","2.3485","2.3318"
"13 Jan 2010","Pound Sterling","GBPGHS","2.3030","2.3368","2.3199"
"12 Jan 2010","Pound Sterling","GBPGHS","2.2893","2.3209","2.3051"
"11 Jan 2010","Pound Sterling","GBPGHS","2.2880","2.3205","2.3043"
"08 Jan 2010","Pound Sterling","GBPGHS","2.2695","2.3013","2.2854"
"07 Jan 2010","Pound Sterling","GBPGHS","2.2684","2.3006","2.2845"
"06 Jan 2010","Pound Sterling","GBPGHS","2.2790","2.3110","2.2950"
"05 Jan 2010","Pound Sterling","GBPGHS","2.2894","2.3223","2.3059"
"04 Jan 2010","Pound Sterling","GBPGHS","2.2881","2.3198","2.3040"
"31 Dec 2009","Pound Sterling","GBPGHS","2.2949","2.3280","2.3115"
"30 Dec 2009","Pound Sterling","GBPGHS","2.2618","2.2950","2.2784"
"29 Dec 2009","Pound Sterling","GBPGHS","2.2837","2.3143","2.2990"
"24 Dec 2009","Pound Sterling","GBPGHS","2.2800","2.3105","2.2953"
"23 Dec 2009","Pound Sterling","GBPGHS","2.2730","2.3039","2.2885"
"22 Dec 2009","Pound Sterling","GBPGHS","2.2949","2.3227","2.3088"
"21 Dec 2009","Pound Sterling","GBPGHS","2.2978","2.3337","2.3158"
"18 Dec 2009","Pound Sterling","GBPGHS","2.3104","2.3481","2.3293"
"17 Dec 2009","Pound Sterling","GBPGHS","2.3062","2.3439","2.3251"
"16 Dec 2009","Pound Sterling","GBPGHS","2.3160","2.3519","2.3340"
"15 Dec 2009","Pound Sterling","GBPGHS","2.3177","2.3535","2.3356"
"14 Dec 2009","Pound Sterling","GBPGHS","2.3156","2.3519","2.3338"
"11 Dec 2009","Pound Sterling","GBPGHS","2.3199","2.3561","2.3380"
"10 Dec 2009","Pound Sterling","GBPGHS","2.3156","2.3519","2.3338"
"09 Dec 2009","Pound Sterling","GBPGHS","2.3113","2.3507","2.3310"
"08 Dec 2009","Pound Sterling","GBPGHS","2.3306","2.3704","2.3505"
"07 Dec 2009","Pound Sterling","GBPGHS","2.3398","2.3795","2.3597"
"03 Dec 2009","Pound Sterling","GBPGHS","2.3785","2.4188","2.3987"
"02 Dec 2009","Pound Sterling","GBPGHS","2.3633","2.4033","2.3833"
"01 Dec 2009","Pound Sterling","GBPGHS","2.3458","2.3856","2.3657"
"30 Nov 2009","Pound Sterling","GBPGHS","2.3504","2.3902","2.3703"
"26 Nov 2009","Pound Sterling","GBPGHS","2.3662","2.4064","2.3863"
"25 Nov 2009","Pound Sterling","GBPGHS","2.3771","2.4174","2.3973"
"24 Nov 2009","Pound Sterling","GBPGHS","2.3597","2.3995","2.3796"
"23 Nov 2009","Pound Sterling","GBPGHS","2.3636","2.4032","2.3834"
"20 Nov 2009","Pound Sterling","GBPGHS","2.3691","2.4091","2.3891"
"19 Nov 2009","Pound Sterling","GBPGHS","2.3797","2.4195","2.3996"
"18 Nov 2009","Pound Sterling","GBPGHS","2.3967","2.4371","2.4169"
"17 Nov 2009","Pound Sterling","GBPGHS","2.4040","2.4444","2.4242"
"16 Nov 2009","Pound Sterling","GBPGHS","2.3889","2.4292","2.4091"
"13 Nov 2009","Pound Sterling","GBPGHS","2.3747","2.4114","2.3931"
"12 Nov 2009","Pound Sterling","GBPGHS","2.3696","2.4059","2.3878"
"11 Nov 2009","Pound Sterling","GBPGHS","2.3899","2.4268","2.4084"
"10 Nov 2009","Pound Sterling","GBPGHS","2.3820","2.4190","2.4005"
"09 Nov 2009","Pound Sterling","GBPGHS","2.3984","2.4347","2.4166"
"06 Nov 2009","Pound Sterling","GBPGHS","2.3782","2.4238","2.4010"
"05 Nov 2009","Pound Sterling","GBPGHS","2.3609","2.4057","2.3833"
"04 Nov 2009","Pound Sterling","GBPGHS","2.3602","2.4051","2.3827"
"03 Nov 2009","Pound Sterling","GBPGHS","2.3402","2.3859","2.3631"
"02 Nov 2009","Pound Sterling","GBPGHS","2.3605","2.4093","2.3849"
"30 Oct 2009","Pound Sterling","GBPGHS","2.3782","2.4267","2.4025"
"29 Oct 2009","Pound Sterling","GBPGHS","2.3642","2.4125","2.3884"
"28 Oct 2009","Pound Sterling","GBPGHS","2.3540","2.4016","2.3778"
"27 Oct 2009","Pound Sterling","GBPGHS","2.3534","2.4011","2.3773"
"26 Oct 2009","Pound Sterling","GBPGHS","2.3433","2.3906","2.3670"
"23 Oct 2009","Pound Sterling","GBPGHS","2.3433","2.3906","2.3670"
"22 Oct 2009","Pound Sterling","GBPGHS","2.3841","2.4329","2.4085"
"21 Oct 2009","Pound Sterling","GBPGHS","2.3736","2.4209","2.3973"
"20 Oct 2009","Pound Sterling","GBPGHS","2.3559","2.4049","2.3804"
"19 Oct 2009","Pound Sterling","GBPGHS","2.3406","2.3892","2.3649"
"16 Oct 2009","Pound Sterling","GBPGHS","2.3488","2.3975","2.3732"
"15 Oct 2009","Pound Sterling","GBPGHS","2.3283","2.3765","2.3524"
"14 Oct 2009","Pound Sterling","GBPGHS","2.2968","2.3443","2.3206"
"13 Oct 2009","Pound Sterling","GBPGHS","2.2712","2.3186","2.2949"
"12 Oct 2009","Pound Sterling","GBPGHS","2.2665","2.3157","2.2911"
"09 Oct 2009","Pound Sterling","GBPGHS","2.3032","2.3511","2.3272"
"08 Oct 2009","Pound Sterling","GBPGHS","2.3107","2.3586","2.3347"
"07 Oct 2009","Pound Sterling","GBPGHS","2.2919","2.3392","2.3156"
"06 Oct 2009","Pound Sterling","GBPGHS","2.3086","2.3562","2.3324"
"05 Oct 2009","Pound Sterling","GBPGHS","2.2979","2.3461","2.3220"
"02 Oct 2009","Pound Sterling","GBPGHS","2.2804","2.3345","2.3075"
"01 Oct 2009","Pound Sterling","GBPGHS","2.3018","2.3495","2.3257"
"30 Sep 2009","Pound Sterling","GBPGHS","2.3153","2.3627","2.3390"
"29 Sep 2009","Pound Sterling","GBPGHS","2.2890","2.3347","2.3119"
"28 Sep 2009","Pound Sterling","GBPGHS","2.2930","2.3386","2.3158"
"25 Sep 2009","Pound Sterling","GBPGHS","2.3135","2.3588","2.3362"
"24 Sep 2009","Pound Sterling","GBPGHS","2.3440","2.3900","2.3670"
"23 Sep 2009","Pound Sterling","GBPGHS","2.3618","2.4074","2.3846"
"22 Sep 2009","Pound Sterling","GBPGHS","2.3549","2.4028","2.3789"
"18 Sep 2009","Pound Sterling","GBPGHS","2.3566","2.4043","2.3805"
"17 Sep 2009","Pound Sterling","GBPGHS","2.3916","2.4404","2.4160"
"16 Sep 2009","Pound Sterling","GBPGHS","2.3831","2.4328","2.4080"
"15 Sep 2009","Pound Sterling","GBPGHS","2.4047","2.4533","2.4290"
"14 Sep 2009","Pound Sterling","GBPGHS","2.3979","2.4461","2.4220"
"11 Sep 2009","Pound Sterling","GBPGHS","2.4123","2.4631","2.4377"
"10 Sep 2009","Pound Sterling","GBPGHS","2.3893","2.4396","2.4145"
"09 Sep 2009","Pound Sterling","GBPGHS","2.3818","2.4311","2.4065"
"08 Sep 2009","Pound Sterling","GBPGHS","2.3826","2.4318","2.4072"
"07 Sep 2009","Pound Sterling","GBPGHS","2.3773","2.4266","2.4020"
"04 Sep 2009","Pound Sterling","GBPGHS","2.3651","2.4153","2.3902"
"03 Sep 2009","Pound Sterling","GBPGHS","2.3605","2.4115","2.3860"
"02 Sep 2009","Pound Sterling","GBPGHS","2.3356","2.3860","2.3608"
"01 Sep 2009","Pound Sterling","GBPGHS","2.3657","2.4163","2.3910"
"31 Aug 2009","Pound Sterling","GBPGHS","2.3490","2.4010","2.3750"
"28 Aug 2009","Pound Sterling","GBPGHS","2.3613","2.4137","2.3875"
"27 Aug 2009","Pound Sterling","GBPGHS","2.3512","2.4017","2.3765"
"26 Aug 2009","Pound Sterling","GBPGHS","2.3662","2.4184","2.3923"
"25 Aug 2009","Pound Sterling","GBPGHS","2.3778","2.4300","2.4039"
"24 Aug 2009","Pound Sterling","GBPGHS","2.3932","2.4480","2.4206"
"21 Aug 2009","Pound Sterling","GBPGHS","2.3961","2.4511","2.4236"
"20 Aug 2009","Pound Sterling","GBPGHS","2.4063","2.4587","2.4325"
"19 Aug 2009","Pound Sterling","GBPGHS","2.3907","2.4453","2.4180"
"18 Aug 2009","Pound Sterling","GBPGHS","2.3829","2.4392","2.4111"
"17 Aug 2009","Pound Sterling","GBPGHS","2.3754","2.4307","2.4031"
"14 Aug 2009","Pound Sterling","GBPGHS","2.3988","2.4556","2.4272"
"13 Aug 2009","Pound Sterling","GBPGHS","2.4078","2.4672","2.4375"
"12 Aug 2009","Pound Sterling","GBPGHS","2.3855","2.4440","2.4148"
"11 Aug 2009","Pound Sterling","GBPGHS","2.3924","2.4514","2.4219"
"10 Aug 2009","Pound Sterling","GBPGHS","2.4245","2.4852","2.4549"
